id	parentID	kingdom	phylum	class	order	family	scientificName	rank	status
2916		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Polygonatum	genus	accepted
2917		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Polygonatum multiflorum	species	accepted
2918		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Polygonatum odoratum	species	accepted
2920		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Polygonatum x hybridum	species	accepted
2921		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Polygonum	genus	accepted
2922		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Polygonum aviculare	species	accepted
2923		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Polygonum oxyspermum	species	accepted
2924		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Polygonum viviparum	species	accepted
2925		Plantae	Tracheophyta	Pteropsida	Filicales	Polypodiaceae	Polypodiaceae	family	accepted
2926		Plantae	Tracheophyta	Pteropsida	Filicales	Polypodiaceae	Polypodium	genus	accepted
2927		Plantae	Tracheophyta	Spermatopsida	Filicales	Polypodiaceae	Polypodium vulgare	species	accepted
2928		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Polypogon	genus	accepted
2929		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Polypogon monspeliensis	species	accepted
2930		Plantae	Tracheophyta	Pteropsida	Poales	Poaceae	Polypogon viridis	species	accepted
2931		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Polystichum	genus	accepted
2932		Plantae	Tracheophyta	Spermatopsida	Filicales	Dryopteridaceae	Polystichum setiferum	species	accepted
2933		Plantae	Tracheophyta	Spermatopsida	Commelinales	Pontederiaceae	Pontederia	genus	accepted
2934		Plantae	Tracheophyta	Spermatopsida	Commelinales	Pontederiaceae	Pontederia cordata	species	accepted
2935		Plantae	Tracheophyta	Spermatopsida	Commelinales	Pontederiaceae	Pontederiaceae	family	accepted
2936		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus	genus	accepted
2937		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus alba	species	accepted
2938		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus balsamifera	species	accepted
2939		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus deltoides	species	accepted
2940		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus nigra	species	accepted
2941		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus nigra cv. Italica	cultivar	accepted
2942		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus tremula	species	accepted
2943		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus trichocarpa	species	accepted
2944		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Populus x canescens	species	accepted
2946		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Portulacaceae	Portulaca oleracea subsp. sativa	subspecies	accepted
2947		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Portulacaceae	Portulacaceae	family	accepted
2948		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton	genus	accepted
2949		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton acutifolius	species	accepted
2950		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton alpinus	species	accepted
2951		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton coloratus	species	accepted
2952		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton compressus	species	accepted
2953		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton crispus	species	accepted
2954		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton filiformis	species	accepted
2955		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton gramineus	species	accepted
2956		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton mucronatus	species	accepted
2957		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton natans	species	accepted
2958		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton nodosus	species	accepted
2959		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton obtusifolius	species	accepted
2960		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton pectinatus	species	accepted
2961		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton perfoliatus	species	accepted
2962		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton polygonifolius	species	accepted
2963		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton pusillus	species	accepted
2964		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton trichoides	species	accepted
2965		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton vaginatus	species	accepted
2966		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton x angustifolius	species	accepted
2967		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton x decipiens	species	accepted
2968		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton x fluitans	species	accepted
2969		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogeton x sparganifolius	species	accepted
2970		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Potamogetonaceae	family	accepted
2971		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla	genus	accepted
2972		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla anglica	species	accepted
2973		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla anserina	species	accepted
2974		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla argentea	species	accepted
2975		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla erecta	species	accepted
2976		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla indica	species	accepted
2977		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla intermedia	species	accepted
2978		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla norvegica	species	accepted
2979		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla recta	species	accepted
2980		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla reptans	species	accepted
2981		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla sterilis	species	accepted
2982		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla tabernaemontani	species	accepted
2983		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Potentilla x suberecta	species	accepted
2984		Plantae	Tracheophyta	Spermatopsida	Ericales	Primulaceae	Primula	genus	accepted
2985		Plantae	Tracheophyta	Spermatopsida	Ericales	Primulaceae	Primula elatior	species	accepted
2986		Plantae	Tracheophyta	Spermatopsida	Ericales	Primulaceae	Primula veris	species	accepted
2987		Plantae	Tracheophyta	Spermatopsida	Ericales	Primulaceae	Primula vulgaris	species	accepted
2988		Plantae	Tracheophyta	Spermatopsida	Ericales	Primulaceae	Primulaceae	family	accepted
2989		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Haloragaceae	Proserpinaca	genus	accepted
2990		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Prunella	genus	accepted
2991		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Prunella vulgaris	species	accepted
2992		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus	genus	accepted
3002		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus domestica subsp. insititia var. syriaca	pending	accepted
3003		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus dulcis	species	accepted
3004		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus laurocerasus	species	accepted
3007		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus persica	species	accepted
3009		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Prunus spinosa	species	accepted
3010		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Papaveraceae	Pseudofumaria	genus	accepted
3011		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Papaveraceae	Pseudofumaria alba	species	accepted
3012		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Pseudorchis albida	species	accepted
3013		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Pseudosasa japonica	species	accepted
3014		Plantae	Tracheophyta	Spermatopsida	Coniferales	Pinaceae	Pseudotsuga	genus	accepted
3015		Plantae	Tracheophyta	Pteropsida	Coniferales	Pinaceae	Pseudotsuga menziesii	species	accepted
3016		Plantae	Tracheophyta	Pteropsida	Filicales	Dennstaedtiaceae	Pteridium	genus	accepted
3017		Plantae	Tracheophyta	Pteropsida	Filicales	Dennstaedtiaceae	Pteridium aquilinum	species	accepted
3018		Plantae	Tracheophyta	Pteropsida	Filicales	Pteridaceae	Pteris cretica	species	accepted
3019		Plantae	Tracheophyta	Spermatopsida	Fagales	Juglandaceae	Pterocarya	genus	accepted
3020		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia	genus	accepted
3021		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia distans	species	accepted
3022		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia fasciculata	species	accepted
3023		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia maritima	species	accepted
3024		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia rupestris	species	accepted
3025		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Pulegium	genus	accepted
3026		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Pulicaria	genus	accepted
3027		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Pulicaria dysenterica	species	accepted
3028		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Pulicaria vulgaris	species	accepted
3029		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Pulmonaria	genus	accepted
3030		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Pulmonaria obscura	species	accepted
3031		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Pulmonaria officinalis	species	accepted
3032		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Pulsatilla	genus	accepted
3033		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Pulsatilla vulgaris	species	accepted
3034		Plantae	Tracheophyta	Spermatopsida	Myrtales	Lythraceae	Punica	genus	accepted
3036		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Puschkinia	genus	accepted
3037		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Puschkinia scilloides	species	accepted
3038		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Pyracantha coccinea	species	accepted
3039		Plantae	Tracheophyta	Spermatopsida	Ericales	Ericaceae	Pyrola	genus	accepted
3040		Plantae	Tracheophyta	Spermatopsida	Ericales	Ericaceae	Pyrola minor	species	accepted
3041		Plantae	Tracheophyta	Spermatopsida	Ericales	Ericaceae	Pyrola rotundifolia	species	accepted
3042		Plantae	Tracheophyta	Spermatopsida	Ericales	Ericaceae	Pyrolaceae	family	accepted
3043		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Pyrus	genus	accepted
3047		Plantae	Tracheophyta	Spermatopsida	Fagales	Fagaceae	Quercus cerris	species	accepted
3048		Plantae	Tracheophyta	Spermatopsida	Fagales	Fagaceae	Quercus palustris	species	accepted
3050		Plantae	Tracheophyta	Spermatopsida	Fagales	Fagaceae	Quercus pubescens	species	accepted
3052		Plantae	Tracheophyta	Spermatopsida	Fagales	Fagaceae	Quercus rubra	species	accepted
3053		Plantae	Tracheophyta	Spermatopsida	Fagales	Fagaceae	Quercus x rosacea	species	accepted
3054		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Linaceae	Radiola	genus	accepted
3055		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Linaceae	Radiola linoides	species	accepted
3056		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculaceae	family	accepted
3057		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus	genus	accepted
3058		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus acris	species	accepted
3060		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus aquatilis	species	accepted
3061		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus aquatilis var. aquatilis	variety	accepted
3062		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus aquatilis var. diffusus	variety	accepted
3063		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus arvensis	species	accepted
3064		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus auricomus	species	accepted
3065		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus baudotii	species	accepted
3066		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus bulbosus	species	accepted
3067		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus circinatus	species	accepted
3068		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus flammula	species	accepted
3069		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus fluitans	species	accepted
3070		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus hederaceus	species	accepted
3071		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus hyperboreus	species	accepted
3072		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus lingua	species	accepted
3073		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus ololeucos	species	accepted
3074		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus peltatus var. heterophyllus	variety	accepted
3075		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus peltatus var. peltatus	variety	accepted
3076		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus polyanthemos	species	accepted
3077		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus repens	species	accepted
3078		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus sardous	species	accepted
3079		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus sceleratus	species	accepted
3080		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus sect. Flammula	section	accepted
3081		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus subg. Ranunculus	subgenus	accepted
3082		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Ranunculus tripartitus	species	accepted
3083		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Raphanus	genus	accepted
3084		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Raphanus raphanistrum	species	accepted
3085		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Raphanus sativus	species	accepted
3086		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rapistrum	genus	accepted
3087		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rapistrum rugosum	species	accepted
3088		Plantae	Tracheophyta	Spermatopsida	Brassicales	Resedaceae	Reseda	genus	accepted
3089		Plantae	Tracheophyta	Spermatopsida	Brassicales	Resedaceae	Reseda alba	species	accepted
3090		Plantae	Tracheophyta	Spermatopsida	Brassicales	Resedaceae	Reseda lutea	species	accepted
3092		Plantae	Tracheophyta	Spermatopsida	Brassicales	Resedaceae	Resedaceae	family	accepted
3093		Plantae	Tracheophyta	Spermatopsida	Rosales	Rhamnaceae	Rhamnaceae	family	accepted
3094		Plantae	Tracheophyta	Spermatopsida	Rosales	Rhamnaceae	Rhamnus	genus	accepted
3095		Plantae	Tracheophyta	Spermatopsida	Rosales	Rhamnaceae	Rhamnus frangula	species	accepted
3097		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Rhinanthus	genus	accepted
3098		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Rhinanthus alectorolophus	species	accepted
3099		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Rhinanthus minor	species	accepted
3106		Plantae	Tracheophyta	Spermatopsida	Sapindales	Anacardiaceae	Rhus typhina	species	accepted
3107		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Rhynchospora	genus	accepted
3108		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Rhynchospora alba	species	accepted
3109		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Rhynchospora fusca	species	accepted
3111		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Grossulariaceae	Ribes alpinum	species	accepted
3113		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Grossulariaceae	Ribes odoratum	species	accepted
3115		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Grossulariaceae	Ribes sanguineum	species	accepted
3116		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Grossulariaceae	Ribes spicatum	species	accepted
3120		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Robinia	genus	accepted
3121		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Robinia pseudoacacia	species	accepted
3122		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rorippa amphibia	species	accepted
3123		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rorippa austriaca	species	accepted
3124		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rorippa palustris	species	accepted
3125		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rorippa sylvestris	species	accepted
3126		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Rorippa x anceps	species	accepted
3128		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa ‘Hollandica’	cultivar	accepted
3130		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa canina	species	accepted
3131		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa gallica	species	accepted
3132		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa glauca	species	accepted
3133		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa majalis	species	accepted
3134		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa multiflora	species	accepted
3138		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosa virginiana	species	accepted
3139		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosaceae	family	accepted
3140		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Rosaceae-Pomoideae	family	accepted
3143		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Rostraria cristata	species	accepted
3146		Plantae	Tracheophyta	Spermatopsida	Gentianales	Rubiaceae	Rubiaceae	family	accepted
3158		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex	genus	accepted
3159		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex acetosa	species	accepted
3160		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex aquaticus	species	accepted
3161		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex conglomeratus	species	accepted
3162		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex crispus	species	accepted
3163		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex hydrolapathum	species	accepted
3164		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex maritimus	species	accepted
3165		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex obtusifolius	species	accepted
3166		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex palustris	species	accepted
3167		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex patientia	species	accepted
